age,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36,Prof-specialty,White,Female,0,0,55,United-States,<=50K
34,Prof-specialty,White,Male,7688,0,38,United-States,>50K
44,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K
28,Sales,White,Male,0,0,50,United-States,<=50K
54,Adm-clerical,White,Female,0,0,40,United-States,<=50K
18,Sales,White,Female,0,0,25,United-States,<=50K
62,Other-service,White,Female,0,0,6,United-States,<=50K
27,Exec-managerial,White,Female,0,0,15,United-States,<=50K
42,Craft-repair,White,Male,0,0,50,United-States,>50K
63,Prof-specialty,White,Female,0,0,25,United-States,<=50K
63,Sales,White,Female,14084,0,60,United-States,>50K
50,Exec-managerial,White,Male,0,0,40,United-States,<=50K
27,Transport-moving,White,Male,0,0,40,Mexico,<=50K
38,Adm-clerical,White,Female,0,0,35,United-States,>50K
18,Machine-op-inspct,White,Female,0,0,35,United-States,<=50K
22,Other-service,White,Male,0,0,40,United-States,<=50K
38,Exec-managerial,White,Male,0,0,50,United-States,<=50K
51,Sales,White,Male,0,0,40,United-States,>50K
19,Adm-clerical,White,Female,0,0,8,United-States,<=50K
52,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
30,Prof-specialty,White,Male,0,0,55,United-States,<=50K
56,Craft-repair,Black,Male,0,0,60,United-States,>50K
19,Sales,White,Female,0,0,9,United-States,<=50K
56,Other-service,Black,Female,0,0,40,United-States,<=50K
71,Exec-managerial,White,Female,0,0,33,United-States,<=50K
39,Sales,White,Male,0,0,40,Canada,>50K
38,Craft-repair,White,Male,0,0,35,United-States,<=50K
35,Farming-fishing,White,Male,0,0,36,United-States,<=50K
39,Craft-repair,Black,Male,0,1669,60,United-States,<=50K
58,Sales,White,Male,0,0,50,United-States,<=50K
27,Priv-house-serv,White,Female,2176,0,40,El-Salvador,<=50K
20,Farming-fishing,White,Male,0,0,30,El-Salvador,<=50K
76,Prof-specialty,White,Female,0,0,40,United-States,<=50K
49,Handlers-cleaners,White,Male,0,1380,42,United-States,<=50K
62,Tech-support,White,Male,0,0,40,United-States,>50K
63,Adm-clerical,White,Male,0,1740,40,United-States,<=50K
41,Prof-specialty,Black,Male,0,0,4,United-States,<=50K
34,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
17,Adm-clerical,White,Male,0,0,20,United-States,<=50K
35,Craft-repair,White,Male,0,0,40,United-States,>50K
35,Craft-repair,White,Male,0,0,40,United-States,<=50K
52,Exec-managerial,Black,Female,0,0,50,United-States,<=50K
42,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
40,Prof-specialty,White,Male,0,0,42,United-States,<=50K
33,Tech-support,White,Female,0,0,45,United-States,>50K
29,Adm-clerical,Black,Female,2174,0,40,United-States,<=50K
24,Sales,White,Female,0,0,20,United-States,<=50K
27,Tech-support,White,Male,0,0,45,United-States,<=50K
30,Sales,White,Male,0,0,45,United-States,<=50K
63,Transport-moving,White,Male,0,0,60,United-States,>50K
35,Adm-clerical,White,Female,0,0,41,United-States,<=50K
67,Prof-specialty,White,Male,0,0,40,United-States,<=50K
28,Adm-clerical,White,Female,0,0,35,United-States,<=50K
64,Prof-specialty,White,Female,0,0,35,United-States,<=50K
23,Exec-managerial,White,Female,0,0,40,United-States,<=50K
63,Other-service,White,Male,0,0,48,United-States,<=50K
35,Adm-clerical,White,Female,0,0,40,United-States,<=50K
50,Farming-fishing,White,Male,0,0,35,United-States,<=50K
45,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K
57,Adm-clerical,White,Male,0,0,40,United-States,<=50K
69,Prof-specialty,White,Male,0,0,25,United-States,<=50K
48,Exec-managerial,White,Male,0,0,40,United-States,<=50K
69,Craft-repair,White,Male,2993,0,40,United-States,<=50K
22,Handlers-cleaners,White,Male,0,0,43,United-States,<=50K
63,Prof-specialty,White,Male,15024,0,50,United-States,>50K
48,Exec-managerial,White,Female,0,0,25,United-States,<=50K
55,Prof-specialty,White,Female,0,0,8,United-States,<=50K
30,Prof-specialty,Black,Male,14084,0,45,United-States,>50K
35,Machine-op-inspct,White,Male,0,0,48,United-States,<=50K
54,Sales,White,Male,0,0,50,United-States,>50K
45,Prof-specialty,White,Male,0,0,42,United-States,>50K
31,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
48,Prof-specialty,White,Female,0,0,20,United-States,<=50K
26,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
57,Craft-repair,Black,Male,0,0,40,United-States,>50K
36,Sales,White,Female,0,0,40,Mexico,<=50K
54,Sales,White,Female,0,0,43,Italy,<=50K
23,Protective-serv,Black,Female,0,0,40,United-States,<=50K
52,Craft-repair,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
48,Sales,White,Male,0,0,60,United-States,<=50K
28,Craft-repair,White,Male,0,1848,42,United-States,>50K
72,Farming-fishing,White,Male,0,0,74,United-States,<=50K
32,Farming-fishing,White,Male,0,0,50,United-States,>50K
32,Craft-repair,White,Female,0,0,49,United-States,<=50K
44,Sales,White,Male,0,0,24,United-States,<=50K
38,Exec-managerial,White,Male,0,0,50,United-States,<=50K
52,Sales,White,Male,15024,0,50,United-States,>50K
35,Tech-support,White,Female,0,0,40,United-States,<=50K
41,Prof-specialty,White,Male,0,0,50,United-States,<=50K
31,Craft-repair,White,Male,0,0,18,United-States,<=50K
18,Other-service,White,Male,0,0,16,United-States,<=50K
77,Exec-managerial,White,Male,0,0,6,United-States,<=50K
41,Machine-op-inspct,White,Male,0,0,40,Italy,<=50K
41,Prof-specialty,White,Male,0,0,40,United-States,<=50K
50,Exec-managerial,White,Male,15024,0,65,United-States,>50K
44,Craft-repair,White,Male,0,0,40,United-States,>50K
31,Other-service,White,Female,0,0,40,United-States,<=50K
18,Other-service,White,Female,0,0,20,United-States,<=50K
39,Craft-repair,Black,Male,7298,0,40,United-States,>50K
33,Transport-moving,White,Male,0,0,60,United-States,<=50K
24,Craft-repair,White,Male,0,0,40,United-States,<=50K
68,Exec-managerial,White,Male,0,0,40,United-States,>50K
35,Transport-moving,Black,Male,0,0,40,United-States,<=50K
18,Sales,White,Female,0,0,20,United-States,<=50K
41,Adm-clerical,White,Female,0,0,40,United-States,<=50K
61,Other-service,White,Female,0,0,40,United-States,<=50K
41,Craft-repair,White,Male,0,0,40,Italy,<=50K
50,Exec-managerial,White,Male,0,0,45,United-States,<=50K
62,Machine-op-inspct,White,Male,0,0,48,United-States,<=50K
34,Other-service,White,Female,0,0,35,United-States,<=50K
46,Exec-managerial,White,Female,0,0,50,United-States,<=50K
71,Adm-clerical,White,Male,3432,0,30,United-States,<=50K
29,Farming-fishing,White,Male,0,0,55,United-States,<=50K
48,Exec-managerial,White,Male,0,0,50,United-States,>50K
24,Tech-support,White,Female,0,0,50,United-States,<=50K
23,Transport-moving,White,Male,0,0,60,United-States,<=50K
36,Exec-managerial,White,Male,0,0,40,United-States,<=50K
48,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
38,Exec-managerial,White,Female,0,0,40,United-States,<=50K
39,Craft-repair,White,Male,0,0,40,United-States,<=50K
57,Other-service,White,Female,0,0,30,United-States,<=50K
57,Machine-op-inspct,Black,Male,0,0,40,United-States,>50K
61,Prof-specialty,White,Male,0,0,35,United-States,>50K
43,Craft-repair,White,Male,0,0,45,United-States,<=50K
59,Craft-repair,White,Male,0,0,40,United-States,<=50K
43,Prof-specialty,Other,Female,0,0,6,Puerto-Rico,<=50K
43,Other-service,White,Female,0,0,35,United-States,<=50K
31,Adm-clerical,White,Female,0,1740,20,United-States,<=50K
23,Exec-managerial,White,Male,0,0,40,United-States,<=50K
41,Craft-repair,Black,Male,0,0,40,United-States,>50K
50,Exec-managerial,White,Female,0,0,40,United-States,<=50K
30,Tech-support,White,Female,0,0,72,United-States,<=50K
22,Adm-clerical,White,Male,0,0,40,United-States,<=50K
47,Other-service,White,Female,0,0,45,United-States,<=50K
49,Other-service,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
31,Craft-repair,White,Male,0,0,55,United-States,<=50K
53,Adm-clerical,White,Male,0,0,40,United-States,<=50K
20,Craft-repair,White,Male,0,0,40,United-States,<=50K
40,Machine-op-inspct,White,Male,0,0,50,United-States,<=50K
50,Prof-specialty,White,Female,0,0,40,United-States,<=50K
41,Prof-specialty,White,Male,0,0,40,United-States,<=50K
29,Adm-clerical,White,Female,0,0,40,United-States,<=50K
45,Sales,White,Male,0,1902,45,United-States,>50K
37,Protective-serv,White,Male,7688,0,35,United-States,>50K
51,Tech-support,White,Female,0,0,40,United-States,>50K
53,Adm-clerical,White,Male,0,1902,40,United-States,>50K
44,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
29,Tech-support,White,Male,0,0,40,United-States,<=50K
20,Adm-clerical,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
43,Craft-repair,White,Male,0,0,40,United-States,<=50K
45,Craft-repair,White,Female,0,0,40,United-States,<=50K
30,Prof-specialty,White,Female,0,0,45,United-States,<=50K
65,Sales,White,Male,0,0,18,United-States,<=50K
66,Handlers-cleaners,White,Female,0,0,40,Puerto-Rico,<=50K
76,Prof-specialty,White,Male,0,0,30,United-States,<=50K
28,Other-service,White,Female,0,0,46,United-States,<=50K
67,Prof-specialty,White,Female,0,0,16,United-States,<=50K
58,Sales,White,Male,0,0,40,United-States,<=50K
58,Craft-repair,White,Male,0,0,40,United-States,<=50K
68,Prof-specialty,White,Male,20051,0,55,United-States,>50K
29,Transport-moving,White,Male,0,0,40,United-States,<=50K
57,Sales,White,Female,0,0,40,United-States,>50K
31,Transport-moving,White,Male,0,0,50,United-States,>50K
23,Other-service,White,Male,0,0,35,United-States,<=50K
40,Exec-managerial,White,Male,0,0,50,United-States,>50K
22,Priv-house-serv,White,Male,0,0,6,United-States,<=50K
42,Exec-managerial,White,Male,0,0,55,United-States,>50K
35,Prof-specialty,White,Female,3942,0,35,United-States,<=50K
31,Protective-serv,White,Male,0,0,50,United-States,>50K
24,Craft-repair,White,Male,0,0,50,United-States,<=50K
51,Transport-moving,White,Male,0,0,40,United-States,>50K
46,Prof-specialty,White,Male,0,0,40,United-States,>50K
19,Farming-fishing,White,Male,0,0,45,United-States,<=50K
28,Adm-clerical,White,Female,0,0,40,United-States,<=50K
46,Adm-clerical,White,Female,0,0,50,United-States,<=50K
33,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
61,Sales,White,Male,7688,0,36,United-States,>50K
30,Craft-repair,White,Male,0,0,50,United-States,<=50K
32,Transport-moving,White,Male,0,0,99,United-States,>50K
20,Other-service,White,Male,0,0,33,El-Salvador,<=50K
27,Exec-managerial,White,Male,0,0,45,United-States,<=50K
59,Exec-managerial,White,Male,0,0,40,United-States,>50K
31,Other-service,White,Female,0,0,35,Mexico,<=50K
41,Farming-fishing,White,Male,0,0,36,United-States,<=50K
59,Craft-repair,White,Male,0,0,40,United-States,>50K
29,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
32,Prof-specialty,White,Female,0,0,40,United-States,<=50K
32,Sales,White,Male,0,0,50,United-States,<=50K
22,Other-service,Black,Male,0,0,39,Haiti,<=50K
37,Craft-repair,Amer-Indian-Eskimo,Male,27828,0,48,United-States,>50K
47,Transport-moving,White,Male,0,0,50,United-States,<=50K
54,Craft-repair,White,Male,5178,0,40,United-States,>50K
38,Prof-specialty,White,Male,0,0,40,Iran,>50K
22,Craft-repair,White,Male,0,0,40,United-States,<=50K
37,Craft-repair,White,Male,3137,0,40,United-States,<=50K
39,Prof-specialty,White,Male,15024,0,50,United-States,>50K
46,Craft-repair,White,Male,0,0,44,United-States,>50K
31,Craft-repair,White,Male,0,0,43,United-States,>50K
24,Protective-serv,White,Male,0,0,40,United-States,<=50K
36,Other-service,Black,Male,7298,0,36,United-States,>50K
81,Prof-specialty,White,Female,0,0,4,United-States,<=50K
53,Prof-specialty,White,Female,0,0,50,United-States,>50K
31,Sales,White,Female,0,0,40,United-States,<=50K
25,Transport-moving,White,Male,10520,0,50,United-States,>50K
27,Adm-clerical,White,Male,0,0,40,United-States,<=50K
40,Prof-specialty,White,Female,0,0,40,United-States,>50K
35,Other-service,White,Male,0,0,38,United-States,<=50K
31,Sales,White,Female,0,0,40,United-States,<=50K
34,Transport-moving,White,Female,1151,0,48,Germany,<=50K
22,Farming-fishing,White,Male,0,0,20,United-States,<=50K
31,Other-service,White,Female,0,0,40,United-States,<=50K
34,Adm-clerical,White,Female,7688,0,6,United-States,>50K
29,Handlers-cleaners,White,Male,0,0,42,United-States,<=50K
38,Exec-managerial,White,Male,0,0,45,United-States,<=50K
41,Exec-managerial,White,Male,0,0,50,United-States,>50K
43,Exec-managerial,Black,Male,0,0,55,United-States,<=50K
28,Exec-managerial,White,Female,0,0,40,United-States,<=50K
26,Other-service,White,Female,0,0,30,United-States,<=50K
29,Prof-specialty,White,Male,0,0,40,United-States,<=50K
49,Adm-clerical,White,Female,0,0,44,United-States,<=50K
62,Priv-house-serv,Black,Female,0,0,20,United-States,<=50K
49,Adm-clerical,White,Female,0,0,40,United-States,>50K
49,Craft-repair,White,Male,0,0,65,Poland,<=50K
27,Sales,White,Male,0,0,50,United-States,<=50K
38,Prof-specialty,White,Female,0,0,50,United-States,>50K
30,Adm-clerical,White,Female,0,0,40,United-States,<=50K
35,Sales,White,Male,0,0,40,United-States,<=50K
23,Other-service,White,Male,0,0,32,United-States,<=50K
28,Adm-clerical,White,Female,0,0,40,United-States,<=50K
40,Exec-managerial,White,Male,0,0,50,United-States,<=50K
42,Prof-specialty,White,Male,0,1902,50,United-States,>50K
34,Exec-managerial,White,Male,0,0,45,United-States,<=50K
18,Other-service,White,Male,0,0,25,United-States,<=50K
47,Exec-managerial,White,Male,0,0,40,United-States,<=50K
31,Machine-op-inspct,White,Male,0,0,45,United-States,<=50K
44,Farming-fishing,White,Male,0,0,50,United-States,<=50K
43,Craft-repair,White,Male,0,0,42,United-States,<=50K
35,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
59,Machine-op-inspct,White,Female,0,0,40,Italy,>50K
57,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
27,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
26,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Machine-op-inspct,White,Female,1831,0,40,Peru,<=50K
61,Other-service,White,Female,0,0,40,United-States,<=50K
30,Exec-managerial,White,Male,0,0,55,Vietnam,<=50K
33,Prof-specialty,White,Female,0,0,55,United-States,<=50K
29,Other-service,Black,Female,0,0,40,United-States,<=50K
23,Adm-clerical,White,Male,0,0,40,United-States,<=50K
25,Priv-house-serv,White,Female,0,0,24,United-States,<=50K
34,Tech-support,Asian-Pac-Islander,Male,0,0,20,China,<=50K
25,Adm-clerical,White,Female,0,0,40,United-States,<=50K
58,Exec-managerial,White,Male,0,0,40,United-States,>50K
28,Adm-clerical,White,Female,0,0,40,United-States,<=50K
26,Craft-repair,White,Male,0,0,40,United-States,<=50K
71,Handlers-cleaners,White,Male,0,0,17,United-States,<=50K
55,Other-service,White,Female,0,0,72,United-States,<=50K
18,Exec-managerial,White,Female,0,0,50,United-States,<=50K
26,Adm-clerical,White,Female,0,0,30,United-States,<=50K
48,Other-service,Black,Female,0,0,40,United-States,<=50K
53,Transport-moving,White,Male,0,1887,45,United-States,>50K
39,Protective-serv,White,Male,0,0,40,United-States,<=50K
32,Other-service,White,Female,0,0,35,United-States,<=50K
32,Craft-repair,White,Male,0,0,40,United-States,<=50K
22,Machine-op-inspct,White,Male,0,0,30,Mexico,<=50K
33,Craft-repair,White,Male,0,0,80,United-States,<=50K
58,Other-service,White,Female,0,0,42,France,<=50K
31,Prof-specialty,White,Male,0,0,50,United-States,<=50K
42,Craft-repair,Black,Male,0,0,40,England,<=50K
50,Craft-repair,White,Male,0,0,2,United-States,<=50K
64,Prof-specialty,White,Male,0,0,50,United-States,<=50K
62,Sales,White,Female,0,0,48,United-States,<=50K
35,Sales,White,Male,0,0,65,United-States,<=50K
41,Exec-managerial,Black,Female,0,0,40,United-States,<=50K
39,Other-service,White,Male,0,1602,35,United-States,<=50K
19,Sales,White,Female,0,0,20,United-States,<=50K
29,Craft-repair,White,Male,0,0,40,United-States,<=50K
37,Transport-moving,White,Male,0,0,40,United-States,<=50K
39,Prof-specialty,White,Male,0,0,40,United-States,<=50K
28,Other-service,White,Male,0,0,40,Puerto-Rico,<=50K
17,Sales,White,Female,0,0,20,United-States,<=50K
37,Sales,Asian-Pac-Islander,Male,3137,0,77,Vietnam,<=50K
33,Other-service,Black,Male,0,0,40,United-States,<=50K
49,Sales,White,Male,15024,0,40,United-States,>50K
45,Adm-clerical,White,Female,0,0,40,United-States,<=50K
29,Transport-moving,White,Male,0,0,40,United-States,<=50K
33,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
19,Adm-clerical,White,Male,0,0,40,United-States,<=50K
41,Adm-clerical,White,Female,0,0,40,Mexico,<=50K
44,Protective-serv,White,Male,0,0,40,United-States,<=50K
20,Exec-managerial,White,Female,0,0,40,United-States,<=50K
43,Transport-moving,White,Male,0,0,40,United-States,<=50K
31,Sales,White,Male,3908,0,40,United-States,<=50K
25,Craft-repair,White,Male,0,0,30,United-States,<=50K
32,Exec-managerial,White,Male,0,0,60,United-States,>50K
38,Craft-repair,White,Male,0,0,50,United-States,<=50K
34,Craft-repair,White,Male,0,0,40,United-States,<=50K
50,Craft-repair,White,Male,0,1977,63,United-States,>50K
35,Sales,White,Male,0,0,55,United-States,>50K
30,Transport-moving,White,Male,0,0,40,United-States,>50K
32,Craft-repair,White,Male,0,0,40,United-States,<=50K
53,Other-service,White,Female,0,0,40,United-States,<=50K
62,Transport-moving,White,Male,0,0,40,United-States,<=50K
23,Craft-repair,White,Male,0,0,35,United-States,<=50K
27,Tech-support,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
47,Tech-support,White,Male,0,0,48,United-States,<=50K
23,Transport-moving,White,Male,0,0,40,United-States,<=50K
55,Other-service,White,Male,0,0,40,United-States,<=50K
31,Prof-specialty,White,Male,0,0,40,United-States,<=50K
43,Other-service,White,Female,0,0,40,United-States,<=50K
20,Adm-clerical,White,Female,0,0,40,United-States,<=50K
52,Transport-moving,White,Male,0,0,30,United-States,>50K
29,Other-service,White,Female,0,0,40,United-States,<=50K
36,Machine-op-inspct,Black,Male,0,0,50,United-States,<=50K
47,Craft-repair,White,Male,0,625,40,United-States,<=50K
23,Craft-repair,White,Male,0,0,50,United-States,<=50K
23,Sales,White,Female,0,0,40,United-States,<=50K
58,Craft-repair,White,Female,0,1977,35,United-States,>50K
21,Exec-managerial,White,Female,0,0,60,United-States,<=50K
22,Adm-clerical,White,Female,0,0,40,United-States,<=50K
49,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
18,Other-service,Black,Male,0,0,35,United-States,<=50K
44,Sales,White,Male,7688,0,40,United-States,>50K
59,Sales,White,Male,0,0,60,United-States,<=50K
35,Adm-clerical,White,Female,0,0,40,United-States,<=50K
43,Craft-repair,White,Male,0,0,50,United-States,<=50K
31,Machine-op-inspct,Other,Male,0,0,36,Mexico,<=50K
